time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
21.061,1.74245,-0.876274,-0.0369,1.80755,-0.833844,-0.0818848,1.81422,-0.818347,-0.0532404,1.8074,-0.833647,-0.0820455,0.0777076,6.23502,0.0922296,6.26366,0.0776918,6.23485
21.081,1.74332,-0.876701,-0.0362,1.80949,-0.834003,-0.0818848,1.81616,-0.81845,-0.0532404,1.80934,-0.833806,-0.0820455,0.0787484,6.23432,0.0932679,6.26296,0.0787314,6.23415
21.112,1.74576,-0.877161,-0.037,1.81083,-0.834114,-0.0862628,1.81751,-0.818522,-0.0576185,1.81068,-0.833916,-0.0864235,0.0780222,6.23074,0.0926626,6.25938,0.0780078,6.23058
21.132,1.74726,-0.876703,-0.0387,1.81382,-0.834386,-0.100193,1.82051,-0.818709,-0.0715484,1.81368,-0.834189,-0.100353,0.0788748,6.21851,0.093427,6.24715,0.0788557,6.21835
21.153,1.74793,-0.876295,-0.0398,1.81468,-0.834473,-0.104173,1.82137,-0.818771,-0.0755285,1.81453,-0.834276,-0.104334,0.0787652,6.21563,0.093282,6.24427,0.0787444,6.21547
21.173,1.7499,-0.875144,-0.0423,1.81681,-0.834703,-0.114123,1.82351,-0.81894,-0.0854785,1.81667,-0.834507,-0.114283,0.0781816,6.20818,0.0926113,6.23682,0.0781566,6.20802
21.183,1.75059,-0.874984,-0.0426,1.81724,-0.834752,-0.116113,1.82394,-0.818977,-0.0874685,1.81709,-0.834556,-0.116274,0.077856,6.20649,0.0922913,6.23513,0.0778309,6.20633
21.188,1.75124,-0.87497,-0.0425,1.8175,-0.834782,-0.117307,1.8242,-0.818999,-0.0886625,1.81735,-0.834586,-0.117468,0.0774962,6.20519,0.0919572,6.23384,0.0774716,6.20503
21.193,1.75185,-0.8751,-0.0425,1.81801,-0.834842,-0.119695,1.82471,-0.819045,-0.0910504,1.81786,-0.834646,-0.119855,0.0774486,6.20281,0.0919326,6.23145,0.0774243,6.20264
21.214,1.75242,-0.875357,-0.043,1.82057,-0.83516,-0.131635,1.82728,-0.81929,-0.10299,1.82042,-0.834964,-0.131795,0.079115,6.19137,0.0935255,6.22001,0.0790871,6.1912
21.265,1.75534,-0.876831,-0.0601,1.82666,-0.834527,-0.0873994,1.83199,-0.819693,-0.113062,1.8265,-0.834311,-0.0869885,0.0829185,6.2527,0.0955979,6.22704,0.0828935,6.25311
21.285,1.75689,-0.876701,-0.0748,1.82779,-0.834626,-0.0873994,1.83312,-0.819821,-0.113062,1.82763,-0.83441,-0.0869885,0.0824422,6.2674,0.0951067,6.24174,0.0824175,6.26781
21.295,1.75745,-0.876444,-0.0796,1.82859,-0.834696,-0.0873994,1.83392,-0.819912,-0.113062,1.82843,-0.83448,-0.0869885,0.0824896,6.2722,0.0950972,6.24654,0.0824638,6.27261
21.316,1.75803,-0.876132,-0.084,1.82979,-0.834801,-0.0873994,1.83511,-0.820048,-0.113062,1.82963,-0.834585,-0.0869885,0.0828102,6.2766,0.0953249,6.25094,0.0827825,6.27701
21.326,1.7592,-0.875749,-0.0905,1.83066,-0.834877,-0.0873994,1.83598,-0.820146,-0.113062,1.8305,-0.83466,-0.0869885,0.0823245,6.2769,0.094801,6.25744,0.0822963,6.27649
21.346,1.76034,-0.875893,-0.0953,1.83166,-0.834965,-0.0873994,1.83698,-0.82026,-0.113062,1.8315,-0.834748,-0.0869885,0.0822247,6.2721,0.0946982,6.26224,0.0821971,6.27169
21.356,1.76092,-0.876157,-0.0975,1.83366,-0.83514,-0.0873994,1.83898,-0.820487,-0.113062,1.8335,-0.834922,-0.0869885,0.0835046,6.2699,0.0958714,6.26444,0.0834754,6.26949
21.397,1.76331,-0.876939,-0.1124,1.83499,-0.835257,-0.0873994,1.84031,-0.820638,-0.113062,1.83484,-0.835038,-0.0869885,0.0829248,6.255,0.0953888,6.27934,0.0828995,6.25459
21.407,1.76384,-0.876964,-0.117,1.83699,-0.835432,-0.0873994,1.8423,-0.820864,-0.113062,1.83684,-0.835213,-0.0869885,0.0841206,6.2504,0.096456,6.27606,0.084093,6.24999
21.458,1.76629,-0.876818,-0.1263,1.83986,-0.835683,-0.0873994,1.84517,-0.82119,-0.113062,1.8397,-0.835463,-0.0869885,0.0842903,6.2411,0.096522,6.26676,0.0842616,6.24069
21.509,1.77011,-0.877605,-0.1169,1.84372,-0.836571,-0.136231,1.84753,-0.821859,-0.114159,1.84356,-0.836346,-0.136659,0.0842739,6.26067,0.0954027,6.27726,0.084246,6.26024
21.529,1.77184,-0.877303,-0.1241,1.84472,-0.836707,-0.136231,1.84853,-0.821974,-0.114159,1.84456,-0.836483,-0.136659,0.0834242,6.26787,0.0945708,6.27006,0.083396,6.26744
21.55,1.77249,-0.8772,-0.1267,1.84671,-0.83698,-0.136231,1.85053,-0.822202,-0.114159,1.84655,-0.836756,-0.136659,0.0844122,6.27047,0.0954697,6.26746,0.0843804,6.27004
21.58,1.77522,-0.877565,-0.1273,1.8481,-0.837171,-0.136231,1.85193,-0.822363,-0.114159,1.84794,-0.836948,-0.136659,0.0833207,6.27107,0.094501,6.26686,0.0832911,6.27064
21.601,1.7758,-0.87786,-0.1259,1.84976,-0.837398,-0.136231,1.85359,-0.822554,-0.114159,1.8496,-0.837176,-0.136659,0.0843024,6.26967,0.0954479,6.26826,0.0842708,6.26924
21.613,1.77634,-0.878186,-0.1242,1.84996,-0.837425,-0.136231,1.85379,-0.822576,-0.114159,1.8498,-0.837203,-0.136659,0.0841451,6.26797,0.0953449,6.26996,0.0841149,6.26754
21.621,1.77749,-0.878763,-0.1213,1.85088,-0.837553,-0.136231,1.85472,-0.822683,-0.114159,1.85073,-0.837331,-0.136659,0.0841695,6.26507,0.0954423,6.27286,0.0841406,6.26464
21.631,1.77812,-0.878969,-0.121,1.85108,-0.83758,-0.136231,1.85492,-0.822706,-0.114159,1.85092,-0.837358,-0.136659,0.0838836,6.26477,0.0952041,6.27316,0.0838559,6.26434
21.651,1.77876,-0.879099,-0.1218,1.85307,-0.837853,-0.136231,1.85692,-0.822935,-0.114159,1.85291,-0.837632,-0.136659,0.0849884,6.26557,0.0962425,6.27236,0.0849577,6.26514
21.672,1.78082,-0.879011,-0.1274,1.85407,-0.837989,-0.136231,1.85792,-0.82305,-0.114159,1.85391,-0.837769,-0.136659,0.0839535,6.27117,0.0952681,6.26676,0.0839236,6.27074
21.692,1.78154,-0.878866,-0.1292,1.85625,-0.838289,-0.136231,1.86011,-0.823302,-0.114159,1.8561,-0.838069,-0.136659,0.0850189,6.27297,0.0962328,6.26496,0.0849849,6.27254
21.726,1.78432,-0.878539,-0.1331,1.85836,-0.838598,-0.15321,1.86031,-0.823814,-0.115455,1.8582,-0.838368,-0.153485,0.0841249,6.25989,0.093645,6.26235,0.0840961,6.25962
21.753,1.78579,-0.878876,-0.1308,1.86067,-0.838956,-0.15321,1.86264,-0.824084,-0.115455,1.86052,-0.838726,-0.153485,0.0848585,6.25759,0.0943801,6.26465,0.084828,6.25732
21.773,1.7879,-0.879711,-0.1275,1.8616,-0.839099,-0.15321,1.86357,-0.824192,-0.115455,1.86144,-0.83887,-0.153485,0.0841454,6.25429,0.0938492,6.26795,0.0841186,6.25402
21.804,1.78927,-0.880266,-0.1274,1.86392,-0.839457,-0.15321,1.8659,-0.824463,-0.115455,1.86376,-0.839228,-0.153485,0.0850737,6.25419,0.0947956,6.26805,0.0850455,6.25392
21.824,1.79109,-0.880679,-0.13,1.86497,-0.83962,-0.15321,1.86696,-0.824586,-0.115455,1.86482,-0.839392,-0.153485,0.0845286,6.25679,0.0943593,6.26545,0.0845022,6.25652
21.855,1.79216,-0.880559,-0.1332,1.86722,-0.839967,-0.15321,1.86923,-0.824848,-0.115455,1.86707,-0.83974,-0.153485,0.0853358,6.25999,0.0950945,6.26225,0.0853059,6.25972
21.875,1.79389,-0.880064,-0.137,1.86815,-0.84011,-0.15321,1.87016,-0.824957,-0.115455,1.86799,-0.839883,-0.153485,0.0843219,6.26379,0.0940912,6.25845,0.0842913,6.26352
21.896,1.79523,-0.879853,-0.137,1.8702,-0.840427,-0.15321,1.87222,-0.825196,-0.115455,1.87004,-0.8402,-0.153485,0.0847007,6.26379,0.0944163,6.25845,0.0846671,6.26352
21.937,1.79734,-0.880334,-0.1345,1.87251,-0.840784,-0.15321,1.87455,-0.825466,-0.115455,1.87236,-0.840558,-0.153485,0.0849451,6.26129,0.0947228,6.26095,0.0849112,6.26102
21.957,1.79797,-0.880686,-0.1333,1.87331,-0.840907,-0.15321,1.87535,-0.825559,-0.115455,1.87315,-0.840681,-0.153485,0.085199,6.26009,0.0950127,6.26215,0.0851654,6.25982
21.977,1.80047,-0.882196,-0.1296,1.87637,-0.841395,-0.16208,1.87668,-0.826239,-0.116879,1.87622,-0.841162,-0.162254,0.0861751,6.24752,0.0945466,6.26728,0.0861495,6.24735
22.039,1.8038,-0.882283,-0.1327,1.88007,-0.842,-0.16208,1.88041,-0.826676,-0.116879,1.87992,-0.841768,-0.162254,0.0862553,6.25062,0.0946575,6.26418,0.0862273,6.25045
22.079,1.80673,-0.881348,-0.1394,1.88285,-0.842453,-0.16208,1.8832,-0.827004,-0.116879,1.88269,-0.842222,-0.162254,0.0854844,6.25732,0.0938175,6.25748,0.0854523,6.25715
22.1,1.80817,-0.881756,-0.1376,1.88331,-0.842529,-0.16208,1.88367,-0.827059,-0.116879,1.88316,-0.842298,-0.162254,0.084761,6.25552,0.0932254,6.25928,0.0847313,6.25535
22.103,1.80854,-0.882173,-0.1357,1.88351,-0.842561,-0.16208,1.88387,-0.827083,-0.116879,1.88335,-0.84233,-0.162254,0.0847939,6.25362,0.0933249,6.26118,0.0847656,6.25345
22.12,1.80889,-0.88266,-0.1336,1.88608,-0.842983,-0.16208,1.88646,-0.827387,-0.116879,1.88593,-0.842752,-0.162254,0.0867905,6.25152,0.0952454,6.26328,0.0867588,6.25135
22.171,1.81199,-0.884199,-0.128,1.88925,-0.843501,-0.16208,1.88966,-0.827762,-0.116879,1.8891,-0.84327,-0.162254,0.0873309,6.24592,0.0960091,6.26888,0.0873017,6.24575
22.273,1.82034,-0.883547,-0.135,1.89552,-0.844525,-0.16208,1.89598,-0.828505,-0.116879,1.89537,-0.844296,-0.162254,0.084704,6.25292,0.0935447,6.26188,0.0846725,6.25275
22.313,1.82224,-0.885854,-0.1271,1.89789,-0.844914,-0.16208,1.89837,-0.828786,-0.116879,1.89774,-0.844685,-0.162254,0.0860213,6.24502,0.095147,6.26978,0.0859943,6.24485
22.324,1.8228,-0.886125,-0.1273,1.89849,-0.845011,-0.16208,1.89897,-0.828856,-0.116879,1.89833,-0.844782,-0.162254,0.086136,6.24522,0.0953008,6.26958,0.0861094,6.24505
22.333,1.82341,-0.88622,-0.1284,1.89869,-0.845043,-0.16208,1.89917,-0.82888,-0.116879,1.89853,-0.844814,-0.162254,0.0858004,6.24632,0.095013,6.26848,0.0857746,6.24615
22.344,1.82486,-0.885933,-0.1321,1.89928,-0.84514,-0.16208,1.89977,-0.82895,-0.116879,1.89912,-0.844911,-0.162254,0.0848638,6.25002,0.0941182,6.26478,0.0848381,6.24985
22.364,1.82563,-0.885687,-0.1338,1.90132,-0.845474,-0.16208,1.90183,-0.829192,-0.116879,1.90117,-0.845246,-0.162254,0.0857153,6.25172,0.0948647,6.26308,0.0856859,6.25155
22.384,1.82791,-0.88495,-0.1369,1.90244,-0.845657,-0.16208,1.90296,-0.829325,-0.116879,1.90229,-0.845429,-0.162254,0.0842539,6.25482,0.0934183,6.25998,0.0842235,6.25465
22.405,1.82946,-0.884759,-0.1373,1.90462,-0.846013,-0.16208,1.90516,-0.829583,-0.116879,1.90446,-0.845785,-0.162254,0.0845556,6.25522,0.0936733,6.25958,0.0845225,6.25505
22.435,1.8315,-0.885538,-0.1343,1.90561,-0.846175,-0.16208,1.90616,-0.8297,-0.116879,1.90545,-0.845947,-0.162254,0.0839133,6.25222,0.0932312,6.26258,0.0838835,6.25205
22.456,1.83256,-0.886613,-0.1305,1.90819,-0.84651,-0.163064,1.90705,-0.83034,-0.118342,1.90804,-0.846277,-0.16314,0.0856079,6.24744,0.0933579,6.26784,0.0855801,6.24736
22.486,1.83437,-0.887917,-0.1262,1.90918,-0.846673,-0.163064,1.90805,-0.830458,-0.118342,1.90903,-0.84644,-0.16314,0.0854276,6.24314,0.0934331,6.27214,0.0854043,6.24306
22.496,1.8351,-0.887976,-0.1267,1.91116,-0.846999,-0.163064,1.91004,-0.830695,-0.118342,1.91101,-0.846767,-0.16314,0.0863964,6.24364,0.0943237,6.27164,0.0863704,6.24356
22.537,1.83837,-0.886972,-0.1331,1.91255,-0.847227,-0.163064,1.91144,-0.830862,-0.118342,1.9124,-0.846995,-0.16314,0.0841586,6.25004,0.0921291,6.26524,0.0841319,6.24996
22.557,1.83988,-0.886635,-0.1351,1.91447,-0.847542,-0.163064,1.91337,-0.831091,-0.118342,1.91431,-0.84731,-0.16314,0.0842148,6.25204,0.0921227,6.26324,0.0841855,6.25196
22.578,1.84126,-0.886563,-0.1359,1.91533,-0.847684,-0.163064,1.91423,-0.831194,-0.118342,1.91517,-0.847452,-0.16314,0.0836527,6.25284,0.0916055,6.26244,0.0836236,6.25276
22.598,1.84261,-0.886966,-0.1352,1.9175,-0.848042,-0.163064,1.91643,-0.831455,-0.118342,1.91735,-0.84781,-0.16314,0.0844084,6.25214,0.092366,6.26314,0.084378,6.25206
22.628,1.84427,-0.88838,-0.1298,1.91856,-0.848216,-0.163064,1.91749,-0.831581,-0.118342,1.91841,-0.847984,-0.16314,0.0844519,6.24674,0.0926705,6.26854,0.0844261,6.24666
22.63,1.84471,-0.888932,-0.1274,1.91876,-0.848249,-0.163064,1.91769,-0.831605,-0.118342,1.9186,-0.848017,-0.16314,0.0844905,6.24434,0.0928083,6.27094,0.0844665,6.24426
22.649,1.84516,-0.889425,-0.1253,1.9208,-0.848585,-0.163064,1.91976,-0.83185,-0.118342,1.92065,-0.848353,-0.16314,0.0859612,6.24224,0.0942274,6.27304,0.0859351,6.24216
22.669,1.8457,-0.88978,-0.1239,1.92166,-0.848726,-0.163064,1.92062,-0.831953,-0.118342,1.92151,-0.848495,-0.16314,0.0863489,6.24084,0.0946443,6.27444,0.0863228,6.24076
22.7,1.84838,-0.889262,-0.1284,1.92511,-0.848985,-0.159377,1.92189,-0.832622,-0.119562,1.92495,-0.848746,-0.159404,0.0866537,6.24902,0.0927956,6.27116,0.0866276,6.249
22.711,1.84918,-0.888752,-0.1317,1.92537,-0.849028,-0.159377,1.92215,-0.832654,-0.119562,1.92522,-0.848789,-0.159404,0.085925,6.25232,0.0920435,6.26786,0.0858981,6.2523
22.74,1.85145,-0.887879,-0.1373,1.92821,-0.849484,-0.159377,1.92501,-0.832997,-0.119562,1.92806,-0.849246,-0.159404,0.0858331,6.25792,0.0917823,6.26226,0.0858014,6.2579
22.761,1.8533,-0.888855,-0.1328,1.92881,-0.84958,-0.159377,1.92561,-0.833069,-0.119562,1.92865,-0.849341,-0.159404,0.0851148,6.25342,0.0913316,6.26676,0.0850876,6.2534
22.771,1.85394,-0.889436,-0.13,1.9296,-0.849708,-0.159377,1.92641,-0.833165,-0.119562,1.92945,-0.849469,-0.159404,0.0854613,6.25062,0.0917541,6.26956,0.0854352,6.2506
22.802,1.85535,-0.890539,-0.1255,1.93204,-0.8501,-0.163755,1.92887,-0.833461,-0.12394,1.93189,-0.849861,-0.163782,0.086699,6.24175,0.0930714,6.27844,0.0866733,6.24172
22.822,1.8577,-0.891389,-0.1241,1.93349,-0.850341,-0.170521,1.93032,-0.833644,-0.130706,1.93333,-0.850102,-0.170548,0.0861866,6.23358,0.0927784,6.27339,0.0861641,6.23355
22.842,1.85923,-0.891351,-0.1264,1.93628,-0.850831,-0.183655,1.93313,-0.834023,-0.14384,1.93612,-0.850592,-0.183682,0.087057,6.22275,0.0935343,6.26256,0.087031,6.22272
22.873,1.86134,-0.890261,-0.1331,1.93771,-0.8511,-0.190421,1.93458,-0.834235,-0.150606,1.93756,-0.850861,-0.190448,0.0858296,6.22268,0.0922123,6.26249,0.0858007,6.22265
22.903,1.86267,-0.889562,-0.1364,1.94049,-0.851649,-0.203555,1.93738,-0.834674,-0.16374,1.94034,-0.851411,-0.203582,0.0865619,6.21285,0.092703,6.25266,0.0865272,6.21282
22.913,1.86332,-0.889574,-0.1364,1.94074,-0.851701,-0.204749,1.93764,-0.834716,-0.164934,1.94059,-0.851463,-0.204776,0.0861868,6.21165,0.0923666,6.25147,0.0861525,6.21162
22.923,1.86458,-0.890386,-0.1333,1.94159,-0.851877,-0.208729,1.93848,-0.834858,-0.168914,1.94143,-0.851638,-0.208756,0.0860938,6.20457,0.0924372,6.24439,0.086062,6.20454
22.935,1.86516,-0.89104,-0.1311,1.9454,-0.851786,-0.181254,1.9413,-0.835388,-0.181079,1.94524,-0.851546,-0.18095,0.089326,6.22985,0.09431,6.23002,0.0892936,6.23015
22.974,1.86768,-0.89276,-0.1379,1.94709,-0.8521,-0.189214,1.94299,-0.835702,-0.189039,1.94693,-0.85186,-0.18891,0.0892119,6.22869,0.0944832,6.22886,0.0891849,6.22899
22.995,1.86834,-0.892821,-0.1437,1.94962,-0.852595,-0.201154,1.94552,-0.836196,-0.200979,1.94946,-0.852354,-0.20085,0.0906885,6.22255,0.095726,6.22272,0.0906582,6.22285
23.035,1.87161,-0.891295,-0.1756,1.95255,-0.853201,-0.204338,1.94846,-0.836802,-0.204163,1.9524,-0.852958,-0.204034,0.089458,6.25126,0.0942077,6.25144,0.0894227,6.25157
23.066,1.87295,-0.891347,-0.1838,1.95365,-0.853428,-0.204338,1.94956,-0.837029,-0.204163,1.9535,-0.853186,-0.204034,0.0891685,6.25946,0.0939135,6.25964,0.0891332,6.25977
23.076,1.87322,-0.891691,-0.1855,1.95559,-0.853829,-0.204338,1.9515,-0.837431,-0.204163,1.95543,-0.853586,-0.204034,0.0906532,6.26116,0.0952447,6.26134,0.0906158,6.26147
23.097,1.87347,-0.892116,-0.1873,1.95571,-0.853856,-0.204338,1.95162,-0.837458,-0.204163,1.95556,-0.853613,-0.204034,0.09071,6.26296,0.0953729,6.26314,0.090674,6.26327
23.099,1.87409,-0.89288,-0.1929,1.9561,-0.853936,-0.204338,1.95201,-0.837538,-0.204163,1.95595,-0.853693,-0.204034,0.0907933,6.26856,0.0955797,6.26874,0.0907596,6.26887
23.127,1.87484,-0.893277,-0.2012,1.95875,-0.854485,-0.204338,1.95466,-0.838087,-0.204163,1.95859,-0.854241,-0.204034,0.0924452,6.27686,0.097048,6.27704,0.0924091,6.27717
23.188,1.87804,-0.892767,-0.2169,1.96103,-0.855229,-0.21868,1.95692,-0.838808,-0.204759,1.96088,-0.85499,-0.218833,0.0910879,6.27822,0.0955697,6.26786,0.0910548,6.27807
23.198,1.87929,-0.892899,-0.2137,1.96187,-0.855415,-0.21868,1.95776,-0.838983,-0.204759,1.96172,-0.855176,-0.218833,0.0906854,6.27502,0.0952037,6.27106,0.0906526,6.27487
23.218,1.88012,-0.893443,-0.2086,1.96399,-0.855888,-0.21868,1.95989,-0.839426,-0.204759,1.96385,-0.855649,-0.218833,0.091893,6.26992,0.0963345,6.27616,0.0918585,6.26977
23.235,1.88045,-0.893752,-0.2066,1.96412,-0.855916,-0.21868,1.96002,-0.839453,-0.204759,1.96398,-0.855678,-0.218833,0.0918249,6.26792,0.0963275,6.27816,0.0917915,6.26777
23.237,1.88079,-0.894018,-0.2055,1.96425,-0.855945,-0.21868,1.96015,-0.839479,-0.204759,1.9641,-0.855706,-0.218833,0.0917317,6.26682,0.0962895,6.27926,0.0916992,6.26667
23.249,1.88119,-0.894198,-0.2054,1.96526,-0.85617,-0.21868,1.96117,-0.839691,-0.204759,1.96512,-0.855932,-0.218833,0.0922734,6.26672,0.0967829,6.27936,0.0922399,6.26657
23.255,1.88167,-0.894285,-0.2065,1.96545,-0.856213,-0.21868,1.96136,-0.839731,-0.204759,1.96531,-0.855974,-0.218833,0.0920323,6.26782,0.0965747,6.27826,0.0919992,6.26767
23.269,1.88222,-0.894296,-0.2085,1.96729,-0.856621,-0.21868,1.9632,-0.840114,-0.204759,1.96715,-0.856383,-0.218833,0.093041,6.26982,0.0974351,6.27626,0.0930051,6.26967
23.31,1.88444,-0.894208,-0.2153,1.96939,-0.857086,-0.21868,1.9653,-0.84055,-0.204759,1.96924,-0.856848,-0.218833,0.0926995,6.27662,0.0970435,6.26946,0.0926621,6.27647
23.341,1.88804,-0.894859,-0.2169,1.97078,-0.857396,-0.21868,1.9667,-0.840841,-0.204759,1.97063,-0.857158,-0.218833,0.0908278,6.27822,0.095426,6.26786,0.0907939,6.27807
23.351,1.88967,-0.895776,-0.2131,1.97293,-0.857875,-0.21868,1.96887,-0.84129,-0.204759,1.97279,-0.857638,-0.218833,0.0914874,6.27442,0.0961315,6.27166,0.0914539,6.27427
23.392,1.89152,-0.896813,-0.2099,1.97426,-0.85817,-0.21868,1.9702,-0.841568,-0.204759,1.97412,-0.857933,-0.218833,0.0913204,6.27122,0.0961384,6.27486,0.0912895,6.27107
23.412,1.89255,-0.896931,-0.2122,1.97623,-0.858607,-0.21868,1.97218,-0.841977,-0.204759,1.97608,-0.85837,-0.218833,0.0920403,6.27352,0.0967511,6.27256,0.0920072,6.27337
23.428,1.89308,-0.89682,-0.2144,1.9768,-0.858733,-0.21868,1.97275,-0.842096,-0.204759,1.97665,-0.858497,-0.218833,0.0919726,6.27572,0.096651,6.27036,0.0919388,6.27557
23.437,1.89363,-0.896647,-0.217,1.97711,-0.858804,-0.21868,1.97307,-0.842162,-0.204759,1.97697,-0.858567,-0.218833,0.0916643,6.27832,0.0963288,6.26776,0.09163,6.27817
23.463,1.8948,-0.896275,-0.2213,1.9781,-0.859519,-0.243253,1.97378,-0.842854,-0.206068,1.97796,-0.859286,-0.243564,0.0910488,6.25805,0.0953545,6.26477,0.0910201,6.25774
23.483,1.89757,-0.896846,-0.2196,1.97929,-0.859817,-0.243253,1.97499,-0.843106,-0.206068,1.97916,-0.859584,-0.243564,0.0897244,6.25635,0.0942457,6.26647,0.0896982,6.25604
23.504,1.899,-0.897789,-0.2146,1.98144,-0.860349,-0.243253,1.97715,-0.843559,-0.206068,1.9813,-0.860116,-0.243564,0.0905408,6.25135,0.095125,6.27147,0.0905144,6.25104
23.534,1.90093,-0.899119,-0.2097,1.98232,-0.860568,-0.243253,1.97804,-0.843745,-0.206068,1.98218,-0.860336,-0.243564,0.0900621,6.24645,0.0949393,6.27637,0.0900398,6.24614
23.555,1.90154,-0.899329,-0.2099,1.98426,-0.861049,-0.243253,1.98,-0.844154,-0.206068,1.98412,-0.860818,-0.243564,0.0911518,6.24665,0.0959231,6.27617,0.0911267,6.24634
23.575,1.90274,-0.899306,-0.2134,1.98482,-0.861188,-0.243253,1.98057,-0.844272,-0.206068,1.98468,-0.860956,-0.243564,0.0904965,6.25015,0.0953173,6.27267,0.0904717,6.24984
23.595,1.90407,-0.8988,-0.2191,1.98693,-0.861711,-0.243253,1.9827,-0.844717,-0.206068,1.98679,-0.861481,-0.243564,0.0907783,6.25585,0.0954289,6.26697,0.0907495,6.25554
23.626,1.90747,-0.898556,-0.2235,1.98798,-0.861973,-0.243253,1.98376,-0.84494,-0.206068,1.98785,-0.861743,-0.243564,0.0884378,6.26025,0.0932503,6.26257,0.0884102,6.25994
23.636,1.90825,-0.898914,-0.2223,1.98991,-0.86245,-0.243253,1.9857,-0.845346,-0.206068,1.98977,-0.86222,-0.243564,0.0894314,6.25905,0.0941766,6.26377,0.0894017,6.25874
23.667,1.91072,-0.901041,-0.2149,1.99084,-0.862681,-0.243253,1.98664,-0.845542,-0.206068,1.9907,-0.862452,-0.243564,0.088827,6.25165,0.0940457,6.27117,0.0888042,6.25134
23.687,1.91121,-0.901524,-0.2138,1.99195,-0.862958,-0.243253,1.98777,-0.845778,-0.206068,1.99182,-0.862729,-0.243564,0.0894802,6.25055,0.094706,6.27227,0.0894569,6.25024
23.717,1.9117,-0.901906,-0.2132,1.99293,-0.86341,-0.248309,1.9883,-0.846448,-0.207385,1.9928,-0.863183,-0.248454,0.0898938,6.24489,0.0945691,6.27418,0.0898784,6.24475
23.738,1.91431,-0.901922,-0.2162,1.99423,-0.863741,-0.248309,1.98961,-0.846725,-0.207385,1.99411,-0.863514,-0.248454,0.0885747,6.24789,0.093366,6.27118,0.08856,6.24775
23.759,1.91596,-0.901372,-0.2195,1.99603,-0.864196,-0.248309,1.99143,-0.847107,-0.207385,1.9959,-0.86397,-0.248454,0.088277,6.25119,0.0929502,6.26788,0.0882594,6.25105
23.769,1.91848,-0.901105,-0.223,1.99727,-0.864511,-0.248309,1.99268,-0.847371,-0.207385,1.99714,-0.864285,-0.248454,0.0868772,6.25469,0.0916173,6.26438,0.0868595,6.25455
23.789,1.91923,-0.90132,-0.2235,1.99752,-0.864574,-0.248309,1.99293,-0.847424,-0.207385,1.99739,-0.864347,-0.248454,0.0864803,6.25519,0.0913034,6.26388,0.0864636,6.25505
23.81,1.91992,-0.901675,-0.2233,1.99913,-0.864982,-0.248309,1.99456,-0.847766,-0.207385,1.999,-0.864756,-0.248454,0.087298,6.25499,0.0920741,6.26408,0.0872799,6.25485
23.819,1.92052,-0.902131,-0.2226,1.99938,-0.865045,-0.248309,1.99481,-0.847819,-0.207385,1.99925,-0.864819,-0.248454,0.0871419,6.25429,0.0920256,6.26478,0.0871252,6.25415
23.83,1.92151,-0.903163,-0.2196,2.00024,-0.865265,-0.248309,1.99569,-0.848003,-0.207385,2.00012,-0.865039,-0.248454,0.0873798,6.25129,0.092437,6.26778,0.0873653,6.25115
23.85,1.92194,-0.903661,-0.2177,2.00204,-0.865721,-0.248309,1.9975,-0.848385,-0.207385,2.00192,-0.865495,-0.248454,0.0886313,6.24939,0.0936209,6.26968,0.0886152,6.24925
23.866,1.92234,-0.904098,-0.2159,2.00217,-0.865752,-0.248309,1.99763,-0.848412,-0.207385,2.00204,-0.865527,-0.248454,0.0885559,6.24759,0.0936422,6.27148,0.0885411,6.24745
23.868,1.92275,-0.904433,-0.2145,2.00229,-0.865784,-0.248309,1.99775,-0.848438,-0.207385,2.00216,-0.865558,-0.248454,0.0884368,6.24619,0.0936034,6.27288,0.0884232,6.24605
23.901,1.9245,-0.904591,-0.2141,2.00475,-0.866407,-0.248309,2.00024,-0.848961,-0.207385,2.00462,-0.866182,-0.248454,0.0888663,6.24579,0.0939704,6.27328,0.0888503,6.24565
23.922,1.92707,-0.903816,-0.2188,2.00579,-0.86667,-0.248309,2.00129,-0.849182,-0.207385,2.00566,-0.866445,-0.248454,0.087038,6.25049,0.092156,6.26858,0.0870211,6.25035
23.942,1.92793,-0.903568,-0.2212,2.00768,-0.86715,-0.248309,2.0032,-0.849584,-0.207385,2.00755,-0.866925,-0.248454,0.0876646,6.25289,0.0926228,6.26618,0.0876443,6.25275
23.983,1.93092,-0.904206,-0.2237,2.00907,-0.86776,-0.250849,2.00442,-0.8504,-0.208725,2.00895,-0.86754,-0.250945,0.0862273,6.25285,0.091088,6.26502,0.0862163,6.25276
24.004,1.93209,-0.905427,-0.2193,2.00962,-0.8679,-0.250849,2.00497,-0.850518,-0.208725,2.0095,-0.867681,-0.250945,0.0861317,6.24845,0.0912535,6.26942,0.0861242,6.24836
24.005,1.93266,-0.906087,-0.2163,2.01017,-0.868041,-0.250849,2.00553,-0.850635,-0.208725,2.01005,-0.867822,-0.250945,0.0863392,6.24545,0.0915677,6.27242,0.086333,6.24536
